marketplace,categoria,titulo,ranking_venda,preco,link_produto,link_imagem_produto,data_extracao
Mercado Livre,Acessórios para Veículos,Modulo Taramps Ts400x4 Amplificador 400w Digital 400rms 4 Canais T400 Ts 400 2 Ohms Som Estereo Entrada Rca Potencia para Carro Moto Caminhonete,3,189,https://www.mercadolivre.com.br/modulo-taramps-ts400x4-amplificador-400w-digital-400rms-4-canais-t400-ts-400-2-ohms-som-estereo-entrada-rca-potencia-para-carro-moto-caminhonete/p/MLB23448494#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=3&c_campaign=acessorios-para-veiculos&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=844af91d-2b96-11f0-8fbc-e73210270641&c_element_id=844af91d-2b96-11f0-8fbc-e73210270641&c_global_position=11,https://http2.mlstatic.com/D_Q_NP_913620-MLU75433656823_032024-P.webp,2025-05-07 19:56:31.352506
Mercado Livre,Acessórios para Veículos,Modulo Taramps Ts 800 Rms Ts800x4 2 Ohms Amplificador 800w Entrada Rca E Fio T800 4 Canais Som Automotivo,4,369,https://www.mercadolivre.com.br/modulo-taramps-ts-800-rms-ts800x4-2-ohms-amplificador-800w-entrada-rca-e-fio-t800-4-canais-som-automotivo/p/MLB25118899#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=4&c_campaign=acessorios-para-veiculos&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=844af91e-2b96-11f0-8fbc-e73210270641&c_element_id=844af91e-2b96-11f0-8fbc-e73210270641&c_global_position=11,https://http2.mlstatic.com/D_Q_NP_894163-MLU75030204650_032024-P.webp,2025-05-07 19:56:31.352506
Mercado Livre,Acessórios para Veículos,Pioneer MVHS235BT som automotivo usb bluetooth 5.0 rádio fm potência 4x23w rms,5,419,https://www.mercadolivre.com.br/pioneer-mvhs235bt-som-automotivo-usb-bluetooth-50-radio-fm-potncia-4x23w-rms/p/MLB38714924#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=5&c_campaign=acessorios-para-veiculos&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=844af91f-2b96-11f0-8fbc-e73210270641&c_element_id=844af91f-2b96-11f0-8fbc-e73210270641&c_global_position=11,https://http2.mlstatic.com/D_Q_NP_784275-MLA80102061086_102024-P.webp,2025-05-07 19:56:31.352506
Mercado Livre,Acessórios para Veículos,Som rádio automotivo bluetooth usb card sd aux fm mp3 H-tech,6,59,https://www.mercadolivre.com.br/som-radio-automotivo-bluetooth-usb-card-sd-aux-fm-mp3-h-tech/p/MLB25927374#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=6&c_campaign=acessorios-para-veiculos&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=844af920-2b96-11f0-8fbc-e73210270641&c_element_id=844af920-2b96-11f0-8fbc-e73210270641&c_global_position=11,https://http2.mlstatic.com/D_Q_NP_994206-MLU78267154609_082024-P.webp,2025-05-07 19:56:31.352506
Mercado Livre,Acessórios para Veículos,Capacete moto fechado ASX City Solid Preto Fosco Tamanho 60/L,7,391,https://www.mercadolivre.com.br/capacete-moto-fechado-asx-city-solid-preto-fosco-tamanho-60l/p/MLB29577526#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=7&c_campaign=acessorios-para-veiculos&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=844af921-2b96-11f0-8fbc-e73210270641&c_element_id=844af921-2b96-11f0-8fbc-e73210270641&c_global_position=11,https://http2.mlstatic.com/D_Q_NP_748988-MLA81614177690_012025-P.webp,2025-05-07 19:56:31.352506
Mercado Livre,Acessórios para Veículos,Bomba de pneu Car Air Pump sem fio 150 PSI luz de emergência LED com bateria recarregável de 4000 mAh,8,78,https://www.mercadolivre.com.br/bomba-de-pneu-car-air-pump-sem-fio-150-psi-luz-de-emergncia-led-com-bateria-recarregavel-de-4000-mah/p/MLB29803698#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=8&c_campaign=acessorios-para-veiculos&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=844af922-2b96-11f0-8fbc-e73210270641&c_element_id=844af922-2b96-11f0-8fbc-e73210270641&c_global_position=11,https://http2.mlstatic.com/D_Q_NP_744553-MLA79606118994_102024-P.webp,2025-05-07 19:56:31.352506
Mercado Livre,Acessórios para Veículos,Cadeira Para Automóvel 9 A 36kg Preto E Vermelho Styll Baby,9,315,https://www.mercadolivre.com.br/cadeira-para-automovel-9-a-36kg-preto-e-vermelho-styll-baby/p/MLB20317913#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=9&c_campaign=acessorios-para-veiculos&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=844af923-2b96-11f0-8fbc-e73210270641&c_element_id=844af923-2b96-11f0-8fbc-e73210270641&c_global_position=11,https://http2.mlstatic.com/D_Q_NP_611148-MLU74842099652_032024-P.webp,2025-05-07 19:56:31.352506
Mercado Livre,Acessórios para Veículos,Adaptador Receptor Bluetooth Usb P2 Musica Som Chamada Carro,10,38,https://www.mercadolivre.com.br/adaptador-receptor-bluetooth-usb-p2-musica-som-chamada-carro/p/MLB39941471#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=10&c_campaign=acessorios-para-veiculos&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=844af924-2b96-11f0-8fbc-e73210270641&c_element_id=844af924-2b96-11f0-8fbc-e73210270641&c_global_position=11,https://http2.mlstatic.com/D_Q_NP_914280-MLA80970083855_112024-P.webp,2025-05-07 19:56:31.352506
Mercado Livre,Acessórios para Veículos,"Pro Tork New Liberty Casco De Moto Three Negro Liso Abierto, Talla 58",11,114,https://www.mercadolivre.com.br/pro-tork-new-liberty-casco-de-moto-three-negro-liso-abierto-talla-58/p/MLB18464300#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=11&c_campaign=acessorios-para-veiculos&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=844af925-2b96-11f0-8fbc-e73210270641&c_element_id=844af925-2b96-11f0-8fbc-e73210270641&c_global_position=11,https://http2.mlstatic.com/D_Q_NP_900546-MLA47633861784_092021-P.webp,2025-05-07 19:56:31.352506
Mercado Livre,Acessórios para Veículos,Limpa Rodas Izer Vonixx Descontaminante Ferroso Remove Ferrugem Ph Neutro,12,35,https://www.mercadolivre.com.br/limpa-rodas-izer-vonixx-descontaminante-ferroso-remove-ferrugem-ph-neutro/p/MLB26677215#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=12&c_campaign=acessorios-para-veiculos&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=844af926-2b96-11f0-8fbc-e73210270641&c_element_id=844af926-2b96-11f0-8fbc-e73210270641&c_global_position=11,https://http2.mlstatic.com/D_Q_NP_653458-MLU73803923666_012024-P.webp,2025-05-07 19:56:31.352506
Mercado Livre,Acessórios para Veículos,600 Panos Multiuso Perfex 20x40cm Inoven Rolo 240m Limpeza Cor Azul,13,61,https://www.mercadolivre.com.br/600-panos-multiuso-perfex-20x40cm-inoven-rolo-240m-limpeza-cor-azul/p/MLB19588855#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=13&c_campaign=acessorios-para-veiculos&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=844af927-2b96-11f0-8fbc-e73210270641&c_element_id=844af927-2b96-11f0-8fbc-e73210270641&c_global_position=11,https://http2.mlstatic.com/D_Q_NP_631540-MLA79195813796_092024-P.webp,2025-05-07 19:56:31.352506
Mercado Livre,Acessórios para Veículos,Revitalizador Liquido Farol Carros Instantaneo Remove Fosco,14,21,https://www.mercadolivre.com.br/revitalizador-liquido-farol-carros-instantaneo-remove-fosco/p/MLB32161795#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=14&c_campaign=acessorios-para-veiculos&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=844af928-2b96-11f0-8fbc-e73210270641&c_element_id=844af928-2b96-11f0-8fbc-e73210270641&c_global_position=11,https://http2.mlstatic.com/D_Q_NP_691777-MLU79175879813_092024-P.webp,2025-05-07 19:56:31.352506
Mercado Livre,Acessórios para Veículos,Modulo Taramps TL 1500 390w 2 Ohms Rca e Entrada Fio tl1500 2 Canais Estéreo 95 Watts Rms 2 Ohms e 1 Canal Sub 200 Watts Rms 4 Ohms Potencia Som Automotivo Amplificador Para Carro Moto Caminhonete,15,181,https://www.mercadolivre.com.br/modulo-taramps-tl-1500-390w-2-ohms-rca-e-entrada-fio-tl1500-2-canais-estereo-95-watts-rms-2-ohms-e-1-canal-sub-200-watts-rms-4-ohms-potencia-som-automotivo-amplificador-para-carro-moto-caminhonete/p/MLB24000795#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=15&c_campaign=acessorios-para-veiculos&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=844af929-2b96-11f0-8fbc-e73210270641&c_element_id=844af929-2b96-11f0-8fbc-e73210270641&c_global_position=11,https://http2.mlstatic.com/D_Q_NP_691524-MLU74995128468_032024-P.webp,2025-05-07 19:56:31.352506
Mercado Livre,Acessórios para Veículos,Shampoo Automotivo Lava Auto Concentrado V-floc 3l Vonixx,16,60,https://www.mercadolivre.com.br/shampoo-automotivo-lava-auto-concentrado-v-floc-3l-vonixx/p/MLB37780138#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=16&c_campaign=acessorios-para-veiculos&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=844af92a-2b96-11f0-8fbc-e73210270641&c_element_id=844af92a-2b96-11f0-8fbc-e73210270641&c_global_position=11,https://http2.mlstatic.com/D_Q_NP_909928-MLA83727700419_042025-P.webp,2025-05-07 19:56:31.352506
Mercado Livre,Acessórios para Veículos,Luva X11 Blackout 2 Cano Curto Preta Com Protetor Cor Preto Tamanho 3G,17,78,https://www.mercadolivre.com.br/luva-x11-blackout-2-cano-curto-preta-com-protetor-cor-preto-tamanho-3g/p/MLB27083931#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=17&c_campaign=acessorios-para-veiculos&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=844af92b-2b96-11f0-8fbc-e73210270641&c_element_id=844af92b-2b96-11f0-8fbc-e73210270641&c_global_position=11,https://http2.mlstatic.com/D_Q_NP_783906-MLU72004926711_092023-P.webp,2025-05-07 19:56:31.352506
Mercado Livre,Acessórios para Veículos,Modulo Taramps Ts1200x4 1200 Rms Ts 1200x4 2 Ohms Amplificador 1200w Entrada Rca E Fio T1200 4 Canais Stereo Som 1200 Watts Estereo Automotivo Potencia Para Carro Moto Caminhonete,18,507,https://www.mercadolivre.com.br/modulo-taramps-ts1200x4-1200-rms-ts-1200x4-2-ohms-amplificador-1200w-entrada-rca-e-fio-t1200-4-canais-stereo-som-1200-watts-estereo-automotivo-potencia-para-carro-moto-caminhonete/p/MLB35312771#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=18&c_campaign=acessorios-para-veiculos&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=844af92c-2b96-11f0-8fbc-e73210270641&c_element_id=844af92c-2b96-11f0-8fbc-e73210270641&c_global_position=11,https://http2.mlstatic.com/D_Q_NP_884747-MLU75416111536_042024-P.webp,2025-05-07 19:56:31.352506
Mercado Livre,Acessórios para Veículos,Aditivo Óleo Motores Carro Cansados Fumando Bardahl Prolonga,19,33,https://www.mercadolivre.com.br/aditivo-oleo-motores-carro-cansados-fumando-bardahl-prolonga/p/MLB26243098#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=19&c_campaign=acessorios-para-veiculos&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=844af92d-2b96-11f0-8fbc-e73210270641&c_element_id=844af92d-2b96-11f0-8fbc-e73210270641&c_global_position=11,https://http2.mlstatic.com/D_Q_NP_725754-MLU71187243678_082023-P.webp,2025-05-07 19:56:31.352506
Mercado Livre,Acessórios para Veículos,Som automotivo Pioneer MVH X3000 com USB e bluetooth e radio,20,651,https://www.mercadolivre.com.br/som-automotivo-pioneer-mvh-x3000-com-usb-e-bluetooth-e-radio/p/MLB27281395#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=20&c_campaign=acessorios-para-veiculos&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=844af92e-2b96-11f0-8fbc-e73210270641&c_element_id=844af92e-2b96-11f0-8fbc-e73210270641&c_global_position=11,https://http2.mlstatic.com/D_Q_NP_994341-MLA74676702626_022024-P.webp,2025-05-07 19:56:31.352506
Mercado Livre,Games,Cadeira de Escritório Pctop Office Fit 1001 9050 Ergonômica Preta com Estofado de Mesh y Tecido,1,215,https://www.mercadolivre.com.br/cadeira-de-escritorio-pctop-office-fit-1001-9050-ergonmica-preta-com-estofado-de-mesh-y-tecido/p/MLB17810620#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=1&c_campaign=games&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=9ab39bb1-29ef-11f0-b4ab-dd81904c26b4&c_element_id=9ab39bb1-29ef-11f0-b4ab-dd81904c26b4&c_global_position=2,https://http2.mlstatic.com/D_Q_NP_971471-MLA46389734628_062021-P.webp,2025-05-05 17:29:10.005853
Mercado Livre,Games,Ssd M.2 Nvme 4.0 1tb Kingston Nv3 2280 6000mb/s E 4000 Mb/s Cor Azul-escuro,2,413,https://www.mercadolivre.com.br/ssd-m2-nvme-40-1tb-kingston-nv3-2280-6000mbs-e-4000-mbs-cor-azul-escuro/p/MLB39766120#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=2&c_campaign=games&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=9ab39bb2-29ef-11f0-b4ab-dd81904c26b4&c_element_id=9ab39bb2-29ef-11f0-b4ab-dd81904c26b4&c_global_position=2,https://http2.mlstatic.com/D_Q_NP_821973-MLA81427650462_122024-P.webp,2025-05-05 17:29:10.005853
Mercado Livre,Games,Controle joystick sem fio Sony PlayStation 5 DualSense midnight black,3,481,https://www.mercadolivre.com.br/controle-joystick-sem-fio-sony-playstation-5-dualsense-midnight-black/p/MLB18010993#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=3&c_campaign=games&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=9ab39bb3-29ef-11f0-b4ab-dd81904c26b4&c_element_id=9ab39bb3-29ef-11f0-b4ab-dd81904c26b4&c_global_position=2,https://http2.mlstatic.com/D_Q_NP_729596-MLA79693497087_102024-P.webp,2025-05-05 17:29:10.005853
Mercado Livre,Games,Console Sony PlayStation 5 Digital Slim 1TB – Branco + Jogos Returnal e Ratchet & Clank + Controle Sem Fio DualSense Branco,4,3,https://www.mercadolivre.com.br/console-sony-playstation-5-digital-slim-1tb-branco-jogos-returnal-e-ratchet-clank-controle-sem-fio-dualsense-branco/p/MLB37494438#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=4&c_campaign=games&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=9ab39bb4-29ef-11f0-b4ab-dd81904c26b4&c_element_id=9ab39bb4-29ef-11f0-b4ab-dd81904c26b4&c_global_position=2,https://http2.mlstatic.com/D_Q_NP_797624-MLU77183763308_072024-P.webp,2025-05-05 17:29:10.005853
Mercado Livre,Games,Microfone Hollyland Lark M2 Duo Combo Duplo Para 2 Pessoas Cor Preto,5,1,https://www.mercadolivre.com.br/microfone-hollyland-lark-m2-duo-combo-duplo-para-2-pessoas-cor-preto/p/MLB34016199#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=5&c_campaign=games&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=9ab39bb5-29ef-11f0-b4ab-dd81904c26b4&c_element_id=9ab39bb5-29ef-11f0-b4ab-dd81904c26b4&c_global_position=2,https://http2.mlstatic.com/D_Q_NP_947018-MLU74678147031_022024-P.webp,2025-05-05 17:29:10.005853
Mercado Livre,Games,Console PlayStation 5 Midia Fisica Slim Branco 1TB Returnal e Ratchet e Clank Controle Sem Fio Dualsense Branco,6,4,https://www.mercadolivre.com.br/console-playstation-5-midia-fisica-slim-branco-1tb-returnal-e-ratchet-e-clank-controle-sem-fio-dualsense-branco/p/MLB39459985#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=6&c_campaign=games&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=9ab39bb6-29ef-11f0-b4ab-dd81904c26b4&c_element_id=9ab39bb6-29ef-11f0-b4ab-dd81904c26b4&c_global_position=2,https://http2.mlstatic.com/D_Q_NP_697302-MLU78076147107_072024-P.webp,2025-05-05 17:29:10.005853
Mercado Livre,Games,Controle joystick sem fio Microsoft Xbox Wireless Controller Series X|S Series X e S robot white,7,419,https://www.mercadolivre.com.br/controle-joystick-sem-fio-microsoft-xbox-wireless-controller-series-xs-series-x-e-s-robot-white/p/MLB16268161#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=7&c_campaign=games&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=9ab39bb7-29ef-11f0-b4ab-dd81904c26b4&c_element_id=9ab39bb7-29ef-11f0-b4ab-dd81904c26b4&c_global_position=2,https://http2.mlstatic.com/D_Q_NP_889337-MLA44330907885_122020-P.webp,2025-05-05 17:29:10.005853
Mercado Livre,Games,Controle Joystick Sem Fio Compatível Com Ps4 Pc Tv Cor Preto,8,57,https://www.mercadolivre.com.br/controle-joystick-sem-fio-compativel-com-ps4-pc-tv-cor-preto/p/MLB36183379#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=8&c_campaign=games&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=9ab39bb8-29ef-11f0-b4ab-dd81904c26b4&c_element_id=9ab39bb8-29ef-11f0-b4ab-dd81904c26b4&c_global_position=2,https://http2.mlstatic.com/D_Q_NP_614302-MLU75987424019_042024-P.webp,2025-05-05 17:29:10.005853
Mercado Livre,Games,Fone De Ouvido Gamer Headset Ps4 Pc Xbox One Series S/x P2 Cor Preto,9,50,https://www.mercadolivre.com.br/fone-de-ouvido-gamer-headset-ps4-pc-xbox-one-series-sx-p2-cor-preto/p/MLB20352802#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=9&c_campaign=games&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=9ab39bb9-29ef-11f0-b4ab-dd81904c26b4&c_element_id=9ab39bb9-29ef-11f0-b4ab-dd81904c26b4&c_global_position=2,https://http2.mlstatic.com/D_Q_NP_854867-MLU77348199261_062024-P.webp,2025-05-05 17:29:10.005853
Mercado Livre,Games,Controle sem fio Gamesir Nova Lite para Pc/switch cor space purple,10,194,https://www.mercadolivre.com.br/controle-sem-fio-gamesir-nova-lite-para-pcswitch-cor-space-purple/p/MLB35655836#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=10&c_campaign=games&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=9ab39bba-29ef-11f0-b4ab-dd81904c26b4&c_element_id=9ab39bba-29ef-11f0-b4ab-dd81904c26b4&c_global_position=2,https://http2.mlstatic.com/D_Q_NP_743839-MLA80785848007_112024-P.webp,2025-05-05 17:29:10.005853
Mercado Livre,Games,Headset Gamer Havit H2002d Fone de ouvido over-ear gamer Vermelho Compatível com PS4/PS5/xbox/One/Series/pc,11,254,https://www.mercadolivre.com.br/headset-gamer-havit-h2002d-fone-de-ouvido-over-ear-gamer-vermelho-compativel-com-ps4ps5xboxoneseriespc/p/MLB15830186#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=11&c_campaign=games&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=9ab39bbb-29ef-11f0-b4ab-dd81904c26b4&c_element_id=9ab39bbb-29ef-11f0-b4ab-dd81904c26b4&c_global_position=2,https://http2.mlstatic.com/D_Q_NP_744659-MLU77327336701_062024-P.webp,2025-05-05 17:29:10.005853
Mercado Livre,Games,Controle Compatível Ps4 Bluetooth Pc Gamer Tv Smart Preto,12,55,https://www.mercadolivre.com.br/controle-compativel-ps4-bluetooth-pc-gamer-tv-smart-preto/p/MLB36590147#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=12&c_campaign=games&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=9ab3c2c0-29ef-11f0-b4ab-dd81904c26b4&c_element_id=9ab3c2c0-29ef-11f0-b4ab-dd81904c26b4&c_global_position=2,https://http2.mlstatic.com/D_Q_NP_980942-MLA80446002375_112024-P.webp,2025-05-05 17:29:10.005853
Mercado Livre,Games,Disco sólido interno Western Digital WD Green WDS100T3G0A 1TB verde,13,386,https://www.mercadolivre.com.br/disco-solido-interno-western-digital-wd-green-wds100t3g0a-1tb-verde/p/MLB14661338#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=13&c_campaign=games&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=9ab3c2c1-29ef-11f0-b4ab-dd81904c26b4&c_element_id=9ab3c2c1-29ef-11f0-b4ab-dd81904c26b4&c_global_position=2,https://http2.mlstatic.com/D_Q_NP_859585-MLU70027970531_062023-P.webp,2025-05-05 17:29:10.005853
Mercado Livre,Games,"SSD 1TB Sata 3.0 6 GB/s Interno SanDisk Plus SDSSDA-1T00-G27 2,5 Polegadas Velocidade de Leitura Até 535 MB/s e Gravação Até 350 MB/s Preto",14,399,https://www.mercadolivre.com.br/ssd-1tb-sata-30-6-gbs-interno-sandisk-plus-sdssda-1t00-g27-25-polegadas-velocidade-de-leitura-ate-535-mbs-e-gravaco-ate-350-mbs-preto/p/MLB23032508#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=14&c_campaign=games&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=9ab3c2c2-29ef-11f0-b4ab-dd81904c26b4&c_element_id=9ab3c2c2-29ef-11f0-b4ab-dd81904c26b4&c_global_position=2,https://http2.mlstatic.com/D_Q_NP_836696-MLU69223186593_052023-P.webp,2025-05-05 17:29:10.005853
Mercado Livre,Games,Ssd Kingston 480GB Sata III A400 SA400S37/480G Cor Cinza-escuro,15,285,https://www.mercadolivre.com.br/ssd-kingston-480gb-sata-iii-a400-sa400s37480g-cor-cinza-escuro/p/MLB35854070#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=15&c_campaign=games&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=9ab3c2c3-29ef-11f0-b4ab-dd81904c26b4&c_element_id=9ab3c2c3-29ef-11f0-b4ab-dd81904c26b4&c_global_position=2,https://http2.mlstatic.com/D_Q_NP_702389-MLU77663683440_072024-P.webp,2025-05-05 17:29:10.005853
Mercado Livre,Games,SSD 240GB Kingston A400 SA400S37/240g Preto,16,159,https://www.mercadolivre.com.br/ssd-240gb-kingston-a400-sa400s37240g-preto/p/MLB34127308#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=16&c_campaign=games&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=9ab3c2c4-29ef-11f0-b4ab-dd81904c26b4&c_element_id=9ab3c2c4-29ef-11f0-b4ab-dd81904c26b4&c_global_position=2,https://http2.mlstatic.com/D_Q_NP_849503-MLU74860040273_032024-P.webp,2025-05-05 17:29:10.005853
Mercado Livre,Games,SSD Kingston 240 Gb Cor Preto SA400 240G,17,165,https://www.mercadolivre.com.br/ssd-kingston-240-gb-cor-preto-sa400-240g/p/MLB25836811#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=17&c_campaign=games&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=9ab3c2c5-29ef-11f0-b4ab-dd81904c26b4&c_element_id=9ab3c2c5-29ef-11f0-b4ab-dd81904c26b4&c_global_position=2,https://http2.mlstatic.com/D_Q_NP_676255-MLU70909840907_082023-P.webp,2025-05-05 17:29:10.005853
Mercado Livre,Games,Controle joystick sem fio Sony PlayStation Dualshock 4 Wireless controller gold,18,449,https://www.mercadolivre.com.br/controle-joystick-sem-fio-sony-playstation-dualshock-4-wireless-controller-gold/p/MLB10312322#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=18&c_campaign=games&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=9ab3c2c6-29ef-11f0-b4ab-dd81904c26b4&c_element_id=9ab3c2c6-29ef-11f0-b4ab-dd81904c26b4&c_global_position=2,https://http2.mlstatic.com/D_Q_NP_905297-MLU78097582872_082024-P.webp,2025-05-05 17:29:10.005853
Mercado Livre,Games,Cartão De Memória 128gb Sandisk Ultra Velocidade de Leitura 100MB/s MicroSDXC Com Adaptador Sd SDSQUNR-128G-GN3MA,19,29,https://www.mercadolivre.com.br/carto-de-memoria-128gb-sandisk-ultra-velocidade-de-leitura-100mbs-microsdxc-com-adaptador-sd-sdsqunr-128g-gn3ma/p/MLB19712397#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=19&c_campaign=games&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=9ab3c2c7-29ef-11f0-b4ab-dd81904c26b4&c_element_id=9ab3c2c7-29ef-11f0-b4ab-dd81904c26b4&c_global_position=2,https://http2.mlstatic.com/D_Q_NP_616102-MLU78496547468_082024-P.webp,2025-05-05 17:29:10.005853
Mercado Livre,Games,Controle GameSir G7 SE com Fio para Xbox One Series S X PC Hall Effect Botões Mecânicos Cor Branco,20,390,https://www.mercadolivre.com.br/controle-gamesir-g7-se-com-fio-para-xbox-one-series-s-x-pc-hall-effect-botoes-mecnicos-cor-branco/p/MLB24473062#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=20&c_campaign=games&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=9ab3c2c8-29ef-11f0-b4ab-dd81904c26b4&c_element_id=9ab3c2c8-29ef-11f0-b4ab-dd81904c26b4&c_global_position=2,https://http2.mlstatic.com/D_Q_NP_744077-MLU72567983706_112023-P.webp,2025-05-05 17:29:10.005853
Mercado Livre,Eletrodomésticos,Liquidificador Turbo Power Mondial Branco/Cinza 550w L-99 WG,1,114,https://www.mercadolivre.com.br/liquidificador-turbo-power-mondial-brancocinza-550w-l-99-wg/p/MLB15699910#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=1&c_campaign=eletrodomesticos&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=9ab3c2c9-29ef-11f0-b4ab-dd81904c26b4&c_element_id=9ab3c2c9-29ef-11f0-b4ab-dd81904c26b4&c_global_position=3,https://http2.mlstatic.com/D_Q_NP_855920-MLU73288596493_122023-P.webp,2025-05-05 17:29:10.005853
