marketplace,categoria,titulo,ranking_venda,preco,link_produto,link_imagem_produto,data_extracao
Mercado Livre,Ferramentas,Parafusadeira Furadeira De Impacto Profissional 21v Modelo TB-21PX 2 Baterias Com Maleta The Black Tools 110/220V 60Hz Amarelo,1,259,https://www.mercadolivre.com.br/parafusadeira-furadeira-de-impacto-profissional-21v-modelo-tb-21px-2-baterias-com-maleta-the-black-tools-110220v-60hz-amarelo/p/MLB30144703#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=1&c_campaign=ferramentas&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b04-2de8-11f0-90d2-934969bf1531&c_element_id=88822b04-2de8-11f0-90d2-934969bf1531&c_global_position=4,https://http2.mlstatic.com/D_Q_NP_690892-MLU79387089509_092024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Ferramentas,Jogo Combo Kit De Chave De Fenda Philips Soquete Completo Marca Quicko Kit 46 Peças De Aço Crv 1/4 Maleta Cor Vermelho,2,"39,90",https://www.mercadolivre.com.br/jogo-combo-kit-de-chave-de-fenda-philips-soquete-completo-marca-quicko-kit-46-pecas-de-aco-crv-14-maleta-cor-vermelho/p/MLB39940492#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=2&c_campaign=ferramentas&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b05-2de8-11f0-90d2-934969bf1531&c_element_id=88822b05-2de8-11f0-90d2-934969bf1531&c_global_position=4,https://http2.mlstatic.com/D_Q_NP_761752-MLA83703907836_042025-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Ferramentas,Furadeira Parafusadeira Sem Fio De 10mm Philco Ppf12m 12v + Acessório 110v/220v,3,189,https://www.mercadolivre.com.br/furadeira-parafusadeira-sem-fio-de-10mm-philco-ppf12m-12v-acessorio-110v220v/p/MLB37741420#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=3&c_campaign=ferramentas&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b06-2de8-11f0-90d2-934969bf1531&c_element_id=88822b06-2de8-11f0-90d2-934969bf1531&c_global_position=4,https://http2.mlstatic.com/D_Q_NP_901610-MLU77335319929_062024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Ferramentas,Lavadora De Alta Pressão Karcher Compacta 1500PSI 1400W Karcher 220V,4,"359,90",https://www.mercadolivre.com.br/lavadora-de-alta-presso-karcher-compacta-1500psi-1400w-karcher-220v/p/MLB29233464#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=4&c_campaign=ferramentas&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b07-2de8-11f0-90d2-934969bf1531&c_element_id=88822b07-2de8-11f0-90d2-934969bf1531&c_global_position=4,https://http2.mlstatic.com/D_Q_NP_620770-MLU77138102378_062024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Ferramentas,Lavadora De Alta Pressão 1400w 1300psi 300l/h Wap Ágil 1800 127V,5,399,https://www.mercadolivre.com.br/lavadora-de-alta-presso-1400w-1300psi-300lh-wap-agil-1800-127v/p/MLB15296535#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=5&c_campaign=ferramentas&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b08-2de8-11f0-90d2-934969bf1531&c_element_id=88822b08-2de8-11f0-90d2-934969bf1531&c_global_position=4,https://http2.mlstatic.com/D_Q_NP_750014-MLU72857146914_112023-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Ferramentas,Parafusadeira Furadeira The Black Tools TB12A 3/8 Bivolt a Bateria 12v Cor Amarelo Frequência 60Hz,6,"104,76",https://www.mercadolivre.com.br/parafusadeira-furadeira-the-black-tools-tb12a-38-bivolt-a-bateria-12v-cor-amarelo-frequncia-60hz/p/MLB24076624#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=6&c_campaign=ferramentas&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b09-2de8-11f0-90d2-934969bf1531&c_element_id=88822b09-2de8-11f0-90d2-934969bf1531&c_global_position=4,https://http2.mlstatic.com/D_Q_NP_628836-MLU77146899936_062024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Ferramentas,Parafusadeira e Furadeira de Impacto WAP WF 700FE Mandril de 3/8'' 700W Cinza e Amarela 110V,7,"149,90",https://www.mercadolivre.com.br/parafusadeira-e-furadeira-de-impacto-wap-wf-700fe-mandril-de-38-700w-cinza-e-amarela-110v/p/MLB36576672#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=7&c_campaign=ferramentas&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b0a-2de8-11f0-90d2-934969bf1531&c_element_id=88822b0a-2de8-11f0-90d2-934969bf1531&c_global_position=4,https://http2.mlstatic.com/D_Q_NP_928022-MLA82087204110_022025-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Ferramentas,Pistola De Pintura Elétrica Pulverizadora Tinta Com Bico De Metal Compressor De Tinta Viscosímetro Bico De Inflar Paint Pro 650w 127v 110v,8,"159,90",https://www.mercadolivre.com.br/pistola-de-pintura-eletrica-pulverizadora-tinta-com-bico-de-metal-compressor-de-tinta-viscosimetro-bico-de-inflar-paint-pro-650w-127v-110v/p/MLB35743657#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=8&c_campaign=ferramentas&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b0b-2de8-11f0-90d2-934969bf1531&c_element_id=88822b0b-2de8-11f0-90d2-934969bf1531&c_global_position=4,https://http2.mlstatic.com/D_Q_NP_933500-MLU78985892442_092024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Ferramentas,Soprador Térmico Stv150n 1500w 220v - Vonder,9,144,https://www.mercadolivre.com.br/soprador-termico-stv150n-1500w-220v-vonder/p/MLB22630625#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=9&c_campaign=ferramentas&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b0c-2de8-11f0-90d2-934969bf1531&c_element_id=88822b0c-2de8-11f0-90d2-934969bf1531&c_global_position=4,https://http2.mlstatic.com/D_Q_NP_842151-MLU76507370090_052024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Ferramentas,Mini Compressor Digital Tippi Bomba De Encher Pneus Bola Portátil Para Motocicletas Carro Bicicleta Preto Com Calibrador 127/220V,10,50,https://www.mercadolivre.com.br/mini-compressor-digital-tippi-bomba-de-encher-pneus-bola-portatil-para-motocicletas-carro-bicicleta-preto-com-calibrador-127220v/p/MLB22341692#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=10&c_campaign=ferramentas&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b0d-2de8-11f0-90d2-934969bf1531&c_element_id=88822b0d-2de8-11f0-90d2-934969bf1531&c_global_position=4,https://http2.mlstatic.com/D_Q_NP_891811-MLA84350213063_052025-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Ferramentas,Aparador De Grama Bipartido 1500w Gam1500bp - Garthen Cor Verde 127v,11,"225,24",https://www.mercadolivre.com.br/aparador-de-grama-bipartido-1500w-gam1500bp-garthen-cor-verde-127v/p/MLB29263416#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=11&c_campaign=ferramentas&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b0e-2de8-11f0-90d2-934969bf1531&c_element_id=88822b0e-2de8-11f0-90d2-934969bf1531&c_global_position=4,https://http2.mlstatic.com/D_Q_NP_977560-MLU78951100783_092024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Ferramentas,Lavadora De Alta Pressão Vonder 1400w Lav 1600 127v Amarelo,12,"299,90",https://www.mercadolivre.com.br/lavadora-de-alta-presso-vonder-1400w-lav-1600-127v-amarelo/p/MLB29187736#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=12&c_campaign=ferramentas&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b0f-2de8-11f0-90d2-934969bf1531&c_element_id=88822b0f-2de8-11f0-90d2-934969bf1531&c_global_position=4,https://http2.mlstatic.com/D_Q_NP_750735-MLU77136424288_062024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Ferramentas,Serra Makita 4100nh3zx Mármore com 2 Discos Diámetro 110mm 1300W 220V,13,379,https://www.mercadolivre.com.br/serra-makita-4100nh3zx-marmore-com-2-discos-diametro-110mm-1300w-220v/p/MLB19802405#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=13&c_campaign=ferramentas&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b10-2de8-11f0-90d2-934969bf1531&c_element_id=88822b10-2de8-11f0-90d2-934969bf1531&c_global_position=4,https://http2.mlstatic.com/D_Q_NP_707426-MLU72340464209_102023-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Ferramentas,Kit Jogo De Ferramentas Completo C/ Soquetes E Chaves TBT12940K The Black Tools,14,169,https://www.mercadolivre.com.br/kit-jogo-de-ferramentas-completo-c-soquetes-e-chaves-tbt12940k-the-black-tools/p/MLB28859007#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=14&c_campaign=ferramentas&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b11-2de8-11f0-90d2-934969bf1531&c_element_id=88822b11-2de8-11f0-90d2-934969bf1531&c_global_position=4,https://http2.mlstatic.com/D_Q_NP_945202-MLU73994055236_012024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Ferramentas,Esmerilhadeira Lixadeira Angular 4.1/2 11000rpm 820w Tssaper Cor Azul-turquesa Frequência 60 Hz 220V,15,"164,77",https://www.mercadolivre.com.br/esmerilhadeira-lixadeira-angular-412-11000rpm-820w-tssaper-cor-azul-turquesa-frequncia-60-hz-220v/p/MLB18621522#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=15&c_campaign=ferramentas&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b12-2de8-11f0-90d2-934969bf1531&c_element_id=88822b12-2de8-11f0-90d2-934969bf1531&c_global_position=4,https://http2.mlstatic.com/D_Q_NP_834908-MLU72758454198_112023-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Ferramentas,Parafusadeira e Furadeira a Bateria WAP BPF 12K3 12V Com Maleta Bivolt,16,"189,90",https://www.mercadolivre.com.br/parafusadeira-e-furadeira-a-bateria-wap-bpf-12k3-12v-com-maleta-bivolt/p/MLB19141467#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=16&c_campaign=ferramentas&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b13-2de8-11f0-90d2-934969bf1531&c_element_id=88822b13-2de8-11f0-90d2-934969bf1531&c_global_position=4,https://http2.mlstatic.com/D_Q_NP_617231-MLU77375358107_072024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Ferramentas,Esmerilhadeira Angular 4.1/2 850 Watts M9510b Makita,17,326,https://www.mercadolivre.com.br/esmerilhadeira-angular-412-850-watts-m9510b-makita/p/MLB18515604#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=17&c_campaign=ferramentas&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b14-2de8-11f0-90d2-934969bf1531&c_element_id=88822b14-2de8-11f0-90d2-934969bf1531&c_global_position=4,https://http2.mlstatic.com/D_Q_NP_762603-MLU72339972619_102023-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Ferramentas,Soprador Térmico Vonder 2000w Stv200 3 Estágios + Acessórios Voltagem 127v,18,"161,28",https://www.mercadolivre.com.br/soprador-termico-vonder-2000w-stv200-3-estagios-acessorios-voltagem-127v/p/MLB22615273#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=18&c_campaign=ferramentas&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b15-2de8-11f0-90d2-934969bf1531&c_element_id=88822b15-2de8-11f0-90d2-934969bf1531&c_global_position=4,https://http2.mlstatic.com/D_Q_NP_901430-MLU72542382262_112023-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Ferramentas,Furadeira De Impacto 3/8 10mm GSB450RE-300P Re 127v Bosch Com Jogo De Brocas Bits E Buchas 300 Peças The Black Tools,19,368,https://www.mercadolivre.com.br/furadeira-de-impacto-38-10mm-gsb450re-300p-re-127v-bosch-com-jogo-de-brocas-bits-e-buchas-300-pecas-the-black-tools/p/MLB40692702#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=19&c_campaign=ferramentas&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b16-2de8-11f0-90d2-934969bf1531&c_element_id=88822b16-2de8-11f0-90d2-934969bf1531&c_global_position=4,https://http2.mlstatic.com/D_Q_NP_738528-MLA82442815877_022025-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Ferramentas,Tramontina 43800005 caixa para ferramentas sanfonada com 5 gavetas,20,"130,30",https://www.mercadolivre.com.br/tramontina-43800005-caixa-para-ferramentas-sanfonada-com-5-gavetas/p/MLB22367713#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=20&c_campaign=ferramentas&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b17-2de8-11f0-90d2-934969bf1531&c_element_id=88822b17-2de8-11f0-90d2-934969bf1531&c_global_position=4,https://http2.mlstatic.com/D_Q_NP_678641-MLU74994471612_032024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Beleza e Cuidado Pessoal,Maquina Maquininha De Cortar Cabelo Barbeador Eletrico Aparador De Pelos Acabamento Dragão Buda Profissional Kamufla,1,"19,99",https://www.mercadolivre.com.br/maquina-maquininha-de-cortar-cabelo-barbeador-eletrico-aparador-de-pelos-acabamento-drago-buda-profissional-kamufla/p/MLB35848144#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=1&c_campaign=beleza-e-cuidado-pessoal&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b18-2de8-11f0-90d2-934969bf1531&c_element_id=88822b18-2de8-11f0-90d2-934969bf1531&c_global_position=5,https://http2.mlstatic.com/D_Q_NP_957227-MLA83385281702_042025-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Beleza e Cuidado Pessoal,Papel Higiênico Supreme Folha Tripla 24 Rolos Neve,2,"46,78",https://www.mercadolivre.com.br/papel-higinico-supreme-folha-tripla-24-rolos-neve/p/MLB16084358#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=2&c_campaign=beleza-e-cuidado-pessoal&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b19-2de8-11f0-90d2-934969bf1531&c_element_id=88822b19-2de8-11f0-90d2-934969bf1531&c_global_position=5,https://http2.mlstatic.com/D_Q_NP_967903-MLA43465119543_092020-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Beleza e Cuidado Pessoal,Creme Multirreparador Cicaplast Baume B5+ 40ml La Roche-posay,3,"66,24",https://www.mercadolivre.com.br/creme-multirreparador-cicaplast-baume-b5-40ml-la-roche-posay/p/MLB24529498#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=3&c_campaign=beleza-e-cuidado-pessoal&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b1a-2de8-11f0-90d2-934969bf1531&c_element_id=88822b1a-2de8-11f0-90d2-934969bf1531&c_global_position=5,https://http2.mlstatic.com/D_Q_NP_721904-MLA83207475676_042025-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Beleza e Cuidado Pessoal,Garnier Hidratante Vitamina C Toque Seco 85g,4,"30,30",https://www.mercadolivre.com.br/garnier-hidratante-vitamina-c-toque-seco-85g/p/MLB44895020#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=4&c_campaign=beleza-e-cuidado-pessoal&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b1b-2de8-11f0-90d2-934969bf1531&c_element_id=88822b1b-2de8-11f0-90d2-934969bf1531&c_global_position=5,https://http2.mlstatic.com/D_Q_NP_828744-MLA81925003571_012025-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Beleza e Cuidado Pessoal,Secador De Cabelo Taiff Style Potente Silencioso Cor Preto 220V,5,"271,38",https://www.mercadolivre.com.br/secador-de-cabelo-taiff-style-potente-silencioso-cor-preto-220v/p/MLB18920579#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=5&c_campaign=beleza-e-cuidado-pessoal&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b1c-2de8-11f0-90d2-934969bf1531&c_element_id=88822b1c-2de8-11f0-90d2-934969bf1531&c_global_position=5,https://http2.mlstatic.com/D_Q_NP_898237-MLA79254387792_092024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Beleza e Cuidado Pessoal,Prancha Lizze Chapinha Extreme Profissional 480ºf Salão Cor Cinza,6,439,https://www.mercadolivre.com.br/prancha-lizze-chapinha-extreme-profissional-480f-salo-cor-cinza/p/MLB24027627#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=6&c_campaign=beleza-e-cuidado-pessoal&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b1d-2de8-11f0-90d2-934969bf1531&c_element_id=88822b1d-2de8-11f0-90d2-934969bf1531&c_global_position=5,https://http2.mlstatic.com/D_Q_NP_612883-MLU72566257512_112023-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Beleza e Cuidado Pessoal,Tônico Poderoso Gold Spell 250ml Antiqueda E Preenche Falhas,7,137,https://www.mercadolivre.com.br/tnico-poderoso-gold-spell-250ml-antiqueda-e-preenche-falhas/p/MLB20554055#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=7&c_campaign=beleza-e-cuidado-pessoal&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b1e-2de8-11f0-90d2-934969bf1531&c_element_id=88822b1e-2de8-11f0-90d2-934969bf1531&c_global_position=5,https://http2.mlstatic.com/D_Q_NP_995135-MLB52574887244_112022-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Beleza e Cuidado Pessoal,Perfume Feminino La Vie Est Belle Lancôme EDP 100ml,8,676,https://www.mercadolivre.com.br/perfume-feminino-la-vie-est-belle-lancme-edp-100ml/p/MLB6140723#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=8&c_campaign=beleza-e-cuidado-pessoal&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b1f-2de8-11f0-90d2-934969bf1531&c_element_id=88822b1f-2de8-11f0-90d2-934969bf1531&c_global_position=5,https://http2.mlstatic.com/D_Q_NP_859847-MLA83336468739_032025-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Beleza e Cuidado Pessoal,Carga para aparelho de barbear Mach3 Sensitive 16un Gillette,9,"95,86",https://www.mercadolivre.com.br/carga-para-aparelho-de-barbear-mach3-sensitive-16un-gillette/p/MLB16088420#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=9&c_campaign=beleza-e-cuidado-pessoal&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b20-2de8-11f0-90d2-934969bf1531&c_element_id=88822b20-2de8-11f0-90d2-934969bf1531&c_global_position=5,https://http2.mlstatic.com/D_Q_NP_910673-MLU75242485697_032024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Beleza e Cuidado Pessoal,Aparador De Pelos Super Groom 10 Preto Azul Bg-03 Mondial,10,131,https://www.mercadolivre.com.br/aparador-de-pelos-super-groom-10-preto-azul-bg-03-mondial/p/MLB24001849#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=10&c_campaign=beleza-e-cuidado-pessoal&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b21-2de8-11f0-90d2-934969bf1531&c_element_id=88822b21-2de8-11f0-90d2-934969bf1531&c_global_position=5,https://http2.mlstatic.com/D_Q_NP_873000-MLU72565299870_112023-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Beleza e Cuidado Pessoal,Papel Higiênico Vip Folha Dupla Personal 30m Leve 12 Pague 11,11,"27,55",https://www.mercadolivre.com.br/papel-higinico-vip-folha-dupla-personal-30m-leve-12-pague-11/p/MLB23561130#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=11&c_campaign=beleza-e-cuidado-pessoal&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b22-2de8-11f0-90d2-934969bf1531&c_element_id=88822b22-2de8-11f0-90d2-934969bf1531&c_global_position=5,https://http2.mlstatic.com/D_Q_NP_641734-MLA80116937738_112024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Beleza e Cuidado Pessoal,Protetor Anthelios Airlicium Sem Cor Fps 80 Antioleosidade 40g La Roche-posay,12,"73,90",https://www.mercadolivre.com.br/protetor-anthelios-airlicium-sem-cor-fps-80-antioleosidade-40g-la-roche-posay/p/MLB19755099#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=12&c_campaign=beleza-e-cuidado-pessoal&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b23-2de8-11f0-90d2-934969bf1531&c_element_id=88822b23-2de8-11f0-90d2-934969bf1531&c_global_position=5,https://http2.mlstatic.com/D_Q_NP_899138-MLA80301877031_102024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Beleza e Cuidado Pessoal,Gel De Limpeza Facial Effaclar Concentrado 300g La Roche Posay,13,"73,62",https://www.mercadolivre.com.br/gel-de-limpeza-facial-effaclar-concentrado-300g-la-roche-posay/p/MLB19620491#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=13&c_campaign=beleza-e-cuidado-pessoal&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b24-2de8-11f0-90d2-934969bf1531&c_element_id=88822b24-2de8-11f0-90d2-934969bf1531&c_global_position=5,https://http2.mlstatic.com/D_Q_NP_800128-MLA81189815729_122024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Beleza e Cuidado Pessoal,Kit Fran Glosslicious - Fran By Franciny Elkhe,14,"84,50",https://www.mercadolivre.com.br/kit-fran-glosslicious-fran-by-franciny-elkhe/p/MLB37946694#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=14&c_campaign=beleza-e-cuidado-pessoal&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b25-2de8-11f0-90d2-934969bf1531&c_element_id=88822b25-2de8-11f0-90d2-934969bf1531&c_global_position=5,https://http2.mlstatic.com/D_Q_NP_816623-MLU77348110049_062024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Beleza e Cuidado Pessoal,Taiff Black Ion Secador De Cabelo Profissional 2000w Cor Preto 110V,15,"247,86",https://www.mercadolivre.com.br/taiff-black-ion-secador-de-cabelo-profissional-2000w-cor-preto-110v/p/MLB18580665#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=15&c_campaign=beleza-e-cuidado-pessoal&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b26-2de8-11f0-90d2-934969bf1531&c_element_id=88822b26-2de8-11f0-90d2-934969bf1531&c_global_position=5,https://http2.mlstatic.com/D_Q_NP_899616-MLU78597560102_082024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Beleza e Cuidado Pessoal,"Glance Henna delineador de sobrancelhas castanho claro 3,5g",16,"39,90",https://www.mercadolivre.com.br/glance-henna-delineador-de-sobrancelhas-castanho-claro-35g/p/MLB26712829#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=16&c_campaign=beleza-e-cuidado-pessoal&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b27-2de8-11f0-90d2-934969bf1531&c_element_id=88822b27-2de8-11f0-90d2-934969bf1531&c_global_position=5,https://http2.mlstatic.com/D_Q_NP_724748-MLU72566055898_112023-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Beleza e Cuidado Pessoal,Perfume árabe Lattafa Asad eau de parfum 100ml para Homens,17,145,https://www.mercadolivre.com.br/perfume-arabe-lattafa-asad-eau-de-parfum-100ml-para-homens/p/MLB19715215#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=17&c_campaign=beleza-e-cuidado-pessoal&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b28-2de8-11f0-90d2-934969bf1531&c_element_id=88822b28-2de8-11f0-90d2-934969bf1531&c_global_position=5,https://http2.mlstatic.com/D_Q_NP_731318-MLA80354099955_102024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Beleza e Cuidado Pessoal,Cetaphil Creme Hidratante 453g,18,"90,94",https://www.mercadolivre.com.br/cetaphil-creme-hidratante-453g/p/MLB18390579#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=18&c_campaign=beleza-e-cuidado-pessoal&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b29-2de8-11f0-90d2-934969bf1531&c_element_id=88822b29-2de8-11f0-90d2-934969bf1531&c_global_position=5,https://http2.mlstatic.com/D_Q_NP_696360-MLA79510021258_102024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Beleza e Cuidado Pessoal,Coala Home Odorizante De Ambiente E Tecidos Chá Branco 260ml,19,"28,09",https://www.mercadolivre.com.br/coala-home-odorizante-de-ambiente-e-tecidos-cha-branco-260ml/p/MLB25263136#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=19&c_campaign=beleza-e-cuidado-pessoal&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b2a-2de8-11f0-90d2-934969bf1531&c_element_id=88822b2a-2de8-11f0-90d2-934969bf1531&c_global_position=5,https://http2.mlstatic.com/D_Q_NP_720535-MLU74074107314_012024-P.webp,2025-05-10 18:48:39.861476
Mercado Livre,Beleza e Cuidado Pessoal,Papel Higiênico Rolão Institucional Simples 8 Rolos Full,20,"23,90",https://www.mercadolivre.com.br/papel-higinico-rolo-institucional-simples-8-rolos-full/p/MLB19547710#c_container_id=not_apply&c_id=%2Fsplinter%2Fcarouseldynamicitem&c_element_order=20&c_campaign=beleza-e-cuidado-pessoal&c_label=%2Fsplinter%2Fcarouseldynamicitem&c_uid=88822b2b-2de8-11f0-90d2-934969bf1531&c_element_id=88822b2b-2de8-11f0-90d2-934969bf1531&c_global_position=5,https://http2.mlstatic.com/D_Q_NP_876912-MLU73127807308_122023-P.webp,2025-05-10 18:48:39.861476
